question_id,answer_filename,answer_text,answer_correct,source,label
00041_42322,M1_1_01_00041_42322_A.png,"최대공약수가 $15$이므로 로 나타낼 수 있다. 한편, $ 1050=2 \\times 3 \\times 5^{2} \\times 7=15 \\times 2 \\times 5 \\times 7 $이므로 $ n=2,2 \\times 5,2 \\times 7,2 \\times 5 \\times 7 $ 그런데 $ N=15 \\times n $이므로 $ N=30,150,210,1050 $ 최소공배수를 소인수분해하여 최대공약수가 아닌 인수를 찾아 비교한다.","$30$ ,$150$ , $210$ , $1050$",111.수학 과목 문제생성 데이터,training
00041_42323,M1_1_01_00041_42323_A.png,"최대공약수가 $12$ 이므로 12)24  N  60  $                                                                         {2        n      5}$로 나타낼 수 있다. 한편, $ 360=2^{3} \\times 3^{2} \\times 5=12 \\times 2 \\times 3 \\times 5 $ 이므로 \\[\\begin{array}{l}n=3,2 \\times 3,3 \\times 5,2 \\times 3 \\times 5 \\\\ \\therefore N=36,72,180,360\\end{array}\\] 최소공배수를 소인수분해하여 최대공약수가 아닌 인수를 찾아 비교한다.","$36, 72, 180, 360$",111.수학 과목 문제생성 데이터,training
00041_42324,M1_1_01_00041_42324_A.png,"최대공약수가 18 이므로 (단, $a$ 는 홀수)로 나타낼 수 있다. 한편, $ 360=2^{3} \\times 3^{2} \\times 5=18 \\times 2^{2} \\times 5 $ 이므로 $ a=5 $ $ \\therefore A=18 \\times 5=90 $ 최소공배수를 소인수분해하여 최대공약수가 아닌 인수를 찾아 비교한다.",$90$,111.수학 과목 문제생성 데이터,training
00041_42325,M1_1_01_00041_42325_A.png,(두 수의 곱) $ =( $ 최대공약수 $ ) \\times( $ 최소공배수 $ ) $ 이므로 $ 480=( $ 최대공약수 $ ) \\times 120 $ $ \\therefore( $ 최대공약수 $ )=4 $ $ ( $ 두 수의 곱 $ )=( $ 최대공약수 $ ) \\times( $ 최소공배수 $ ) $,4,111.수학 과목 문제생성 데이터,training
00041_42326,M1_1_01_00041_42326_A.png,$(두 수의 곱)=(최대공약수)×(최소공배수)이므로540=(최대공약수)×90 ∴ (최대공약수)=6 (두 수의 곱)=(최대공약수)×(최소공배수)$,$6$,111.수학 과목 문제생성 데이터,training
00041_42327,M1_1_01_00041_42327_A.png,$(두 수의 곱) =( 최대공약수) \\times( 최소공배수) $ 이므로 $ 250=( 최대공약수 ) \\times 50 $ $ \\therefore( 최대공약수 )=5   $ $(두 수의 곱) =( 최대공약수 ) \\times(최소공배수) $,$5$,111.수학 과목 문제생성 데이터,training
00041_42328,M1_1_01_00041_42328_A.png,(두 수의 곱) $ =( $최대공약수$ ) \\times( $최소공배수)이므로 $ 320=8 \\times( $최소공배수$ ) $ $ \\therefore( $최소공배수$ )=40 $ (두 수의 곱$ )=( $최대공약수$ ) \\times( $최소공배수$ ) $,$40$,111.수학 과목 문제생성 데이터,training
00041_42330,M1_1_01_00041_42330_A.png,$960=8\\times$ (최소공배수) $\\therefore($최소공배수$)=120 $ (두 수의 곱)=(최대공약수$ ) \\times($최소공배수$) $,$120$,111.수학 과목 문제생성 데이터,training
00041_42334,M1_1_01_00041_42334_A.png,"$\\cdots,30, 31, 32, 33, 34\\cdots$에서  $30$의 약수는 $1, 2, 3, 5, 6, 10,15, 30$이므로 소수가 아니다.  $31$의 약수는 $1$과 $31$뿐이므로 소수이다.  $32$의 약수는 $1, 2, 4, 8, 16, 32$이므로 소수가 아니다.  $33$의 약수는 $1, 3, 11, 33$이므로 소수가 아니다.  $34$의 약수는 $1, 2, 17, 34$이므로 소수가 아니다.  따라서, $32$에 가장 가까운 소수는 $31$이다.  소수는 $1$보다 큰 자연수 중에서 $1$과 그 수 자신만을 약수로 가지는 수이다.",$31$,111.수학 과목 문제생성 데이터,training
00041_42335,M1_1_01_00041_42335_A.png,"$50$의 약수는 $1, 2, 5, 10, 25, 50$이므로 소수가 아니다.$49$의 약수는 $1, 7, 49$이므로 소수가 아니다.$48$의 약수는 $1, 2, 3, 4, 6, 8, 12, 16, 24, 48$이므로 소수가 아니다.$47$의 약수는 $1$과 $47$뿐이므로 소수이다.따라서, 구하는 소수는 $47$이다. 소수는 $1$보다 큰 자연수 중에서 $1$과 그 수 자신만을 약수로 가지는 수이다.",$47$,111.수학 과목 문제생성 데이터,training
00041_42336,M1_1_01_00041_42336_A.png,"$ \\cdots, 26,27,28,29,30, \\cdots $ 에서 $ 26$ 의 약수는 $ 1,2,13,26 $ 이므로 소수가 아니다. $ 27$ 의 약수는 $ 1,3,9,27 $ 이므로 소수가 아니다. $ 28$ 의 약수는 $ 1,2,4,7,14,28 $ 이므로 소수가 아니다. $ 29$ 의 약수는 $ 1$ 과 $ 29$ 뿐이므로 소수이다. $ 30$ 의 약수는 $ 1,2,3,5,6,10,15,30 $ 이므로 소수가 아니다. 따라서, $ 28$ 에 가장 가까운 소수는 $ 29$ 이다. 소수는 $ 1$보다 큰 자연수 중에서 $ 1$과 그 수 자신만을 약수로 가지는 수이다.",$ 29$,111.수학 과목 문제생성 데이터,training
00041_42341,M1_1_01_00041_42341_A.png,"$90=2 \\times 3^{2} \\times 5$ 이므로 $90 \\times a$ 가 제곱수가 되려면 소인수 $2$ 와 $5$ 의 지수도 짝수이어야 한다. 즉, $b^{2}=\\left(2 \\times 3^{2} \\times 5\\right) \\times 2 \\times 5=2^{2} \\times 3^{2} \\times 5^{2}=30^{2}$ $\\therefore  a=10,  b=30$ 제곱수는 각 소인수의 지수가 짝수이다.","$a=10, b=30$",111.수학 과목 문제생성 데이터,training
00041_42342,M1_1_01_00041_42342_A.png,"$ 3^{2} \\times 7 \\times x $ 가 제곱수이므로 소인수 $7$ 의 지수도 짝수이어야 한다. 즉, 가장 작은 자연수 $ x $ 는 $ x=7 $ $y^{2}=3^{2} \\times 7^{2}=21^{2}$ $\\therefore  y=21$ 제곱수는 각 소인수의 지수가 짝수이다.","$x=7, \\quad y=21$",111.수학 과목 문제생성 데이터,training
00041_42343,M1_1_01_00041_42343_A.png,$ 4^{2} \\times 3^{a}=2^{4} \\times 3^{a} $ 이므로 $ \\left(2^{4} \\times 3^{a}\\right. $ 의 약수의 개수 $ )=(4+1) \\times(a+1)=5 \\times(a+1) $ (개) $ n(A)=25 $ 이므로 $ 5 \\times(a+1)=25 $ 에서 $ a+1=5  \\therefore a=4 $ $ \\left(2^{a} \\times 3^{b}\\right. $ 의 약수의 개수$ )=(a+1) \\times(b+1) $(개),$4$,111.수학 과목 문제생성 데이터,training
00041_42344,M1_1_01_00041_42344_A.png,"$ 27 \\times \\square=3^{3} \\times \\square $이므로 $ \\left(3^{3} \\times \\square\\right. $ 의 약수의 개수 $ )=(3+1) \\times x $ (개) 약수의 개수가 $12$ 개이므로 $ 4 \\times x=12  \\therefore x=3 $ 즉, $\\square$안에 알맞은 수는 (어떤 수)$^2$꼴이다. 따라서, 이를 만족하는 수를 찾으면 ②번이다. $ \\left(2^{a} \\times 3^{b}\\right. $ 의 약수의 개수 $ )=(a+1) \\times(b+1) $ (개)",②,111.수학 과목 문제생성 데이터,training
00041_42345,M1_1_01_00041_42345_A.png,"$ 6=2 \\times 3 $ 이고 구하는 수는 가장 작은 자연수이므로 소인수는 $2$ 또는 $3$ 이다. 즉, $ 2 \\times 3^{2} $ 또는 $ 2^{2} \\times 3 $ 이다. 그런데 $ 2 \\times 3^{2}>2^{2} \\times 3 $ 이므로 구하는 자연수는 $ 2^{2} \\times 3=12 $ 이다. $ \\left[2^{a} \\times 3^{b}\\right. $ 의 약수의 개수 $ ]=[a+1] \\times[b+1][ $ 개 $ ] $",$12$,111.수학 과목 문제생성 데이터,training
00041_42349,M1_1_01_00041_42349_A.png,두 개 이상의 자연수의 공약수는 그들의 최대공약수의 약수이다.,"$4$개 두 수 $45,60$ 의 최대공약수는 $15$ 이므로 두 수 $45,60$ 의 공약수의 개수는 $15$ 의 약수의 개수와 같다. 그런데 $ 15=3 \\times 5 $ 이므로 $15$ 의 약수의 개수는 $ (1+1) \\times(1+1)=4 $ (개)",111.수학 과목 문제생성 데이터,training
00041_42350,M1_1_01_00041_42350_A.png,"( $ a, b $ 의 공약수의 개수 $ )=(a, b $ 의 최대공약수의 약수의 개수 $ ) $ 이고, $ 30=2 \\times 3 \\times 5 $ 이다. $ \\therefore\\ (a, b $ 의 공약수의 개수 $ )=\\ (30 $ 의 약수의 개수 $ )=\\ (1+1) \\times(1+1) \\times(1+1)=8( $개$ ) $두 개 이상의 자연수의 공약수는 그들의 최대공약수의 약수이다.",$8$개,111.수학 과목 문제생성 데이터,training
00041_42351,M1_1_01_00041_42351_A.png,"$ N $ 은 $18$ 과 $24$ 의 공약수이고, 그 중 가장 큰 수는 $18$ 과 $24$ 의 최대공약수이므로 구하는 수는 $6$ 이다.  $ \\frac{a}{N} $ 가 자연수이면 $ N $ 은 $ a $ 의 약수이다.",$6$,111.수학 과목 문제생성 데이터,training
00041_42352,M1_1_01_00041_42352_A.png,"$ n $ 은 $16$ 과 $20$ 의 공약수이므로 $ n $ 은 $16$ 과 $20$ 의 최대공약수인 $4$ 의 약수이다. 따라서, 구하는 자연수 $ n $ 는 $ 1,2,4 $ 이다.  $ \\frac{a}{n} $ 가 자연수이면 $ n $ 은 $ a $ 의 약수이다.","$ 1,2,4 $",111.수학 과목 문제생성 데이터,training
00041_42353,M1_1_01_00041_42353_A.png,"$ n $ 은 $24$ 와 $30$ 의 공약수이므로 $ n $ 은 $24$ 와 $30$ 의 최대공약수인 $6$ 의 약수이다. 따라서, 구하는 자연수 $ n $ 는 $ 1,2,3,6 $ 이다. $ \\frac{a}{n} $ 가 자연수이면 $ n $ 은 $ a $ 의 약수이다.","$1, 2, 3, 6$",111.수학 과목 문제생성 데이터,training
00041_42354,M1_1_01_00041_42354_A.png,텍스트 없음,$10$,111.수학 과목 문제생성 데이터,training
00041_42355,M1_1_01_00041_42355_A.png,"최대공약수는 각 수를 소인수분해하여 공통인 소인수 중 거듭제곱의 지수가 같은 것은 그대로, 다른 것은 작은 쪽을 택하여 모두 곱한다.","$6$  \\( \\begin{array}{r}\\\\ 2^{a} \\times 3^{b} \\times 5^{c}  \\\\  2^{2} \\times 3^{3} \\times 5^{4}  \\\\ \\hline 최대공약수   2  \\times 3^{2} \\times 5^{3} \\end{array} \\)  $ \\therefore a=1, b=2, c=3 $  $ \\therefore a+b+c=6 $",111.수학 과목 문제생성 데이터,training
00041_42356,M1_1_01_00041_42356_A.png,"\\[ \\begin{array}{ll}  & 2^{n} \\times 3 \\\\ & 2^{3} \\times 3^{m} \\times 7 \\\\ \\hline \\text { 최대공약수 } & 2^{2} \\times 3 \\\\ \\text { 최소공배수 } & 2^{3} \\times 3^{4} \\times 7 \\\\ \\therefore n=2 \\\\ \\therefore m=4 \\\\ \\therefore n+m=6 \\end{array} \\]  최대공약수는 각 수를 소인수분해하여 공동인 소인수 중 거듭제곱의 지수가 같은 것은 그대로, 다른 것은 작은 쪽을 택하여 모두 곱한다.",$6$,111.수학 과목 문제생성 데이터,training
00041_42357,M1_1_01_00041_42357_A.png,"회원 수는 $48$과 $56$의 공약수이다.  즉, $48$과 $56$의 최대공약수인 $8$의 약수이다.  그런데 과자가 $4$개 남았으므로 (회원 수)$>4$이고 구하는 회원 수는$8$명이다. 자두 $48$개, 과자 $56$개를 나누어 주면 남김없이 똑같이 나누어 줄 수 있다.",$8$명,111.수학 과목 문제생성 데이터,training
00041_42358,M1_1_01_00041_42358_A.png,"이 모둠의 학생 수는 $40+2,50-1$의 공약수이다. 즉, 구하는 학생 수는 $42$와 $49$의 최대공약수인 $7$의 약수이다.그런데 연필이 $2$자루 모자랐으므로 $( $학생 수)>$2$이고 구하는 학생 수는 $7$명이다. 연필 $42$자루, 볼펜 $49$자루를 나누어 주면 남김없이 똑같이 나누어 줄 수 있다.",$7$명,111.수학 과목 문제생성 데이터,training
00041_42361,M1_1_01_00041_42361_A.png,"일정한 간격으로 최소한의 나무를 심어야 하므로 간격을 최대화해야 한다. 즉, (나무 사이의 간격 $ )=(32 $ 와 24 의 최대공약수 $ )=8(\\mathrm{~m}) $ 그런데 이미 심어져 있는 나무는 제외해야 하므로 (필요한 나무의 그루 수) $ =2 \\times\\left\\{\\left(\\frac{32}{8}-1\\right)+\\left(\\frac{24}{8}-1\\right)\\right\\}=2 \\times[3+2]=10 $ [그루 $ ] \\\\ $ 네 모퉁이에 이미 심어져 있는 나무 $4$그루는 구하는 나무의 그루 수에 포함되지 않는다.",$10$그루,111.수학 과목 문제생성 데이터,training
00041_42362,M1_1_01_00041_42362_A.png,"무궁화 나무를 심는 간격은 $40$ 과 $24$ 의 공약수이다. 최소한의 나무를 심어야 하므로 간격을 최대화해야 한다. 즉, (나무 사이의 간격 $ )=(40 $ 과 $24$ 의 최대공약수 $ )=8(\\mathrm{~m}) $ $ \\therefore $ (필요한 무궁화 나무의 그루 수) \\( \\begin{array}{l} =\\left(\\frac{40}{8}-1\\right)+\\left(\\frac{24}{8}-1\\right) \\\\ =4+2 \\\\ =6 \\text { (그루) } \\end{array}\\)  - 이미 심어져 있는 나무는 제외하고 생각한다. - '최소한'의 표현이 있지만 최소공배수를 이용하는 것은 아니다.",$6$그루,111.수학 과목 문제생성 데이터,training
00041_42363,M1_1_01_00041_42363_A.png,"(만들려고 하는 정육면체의 한 모서리의 길이) $=(6,8,10$ 의 최소공배수 $)=120(\\mathrm{~cm})$  $\\therefore$ 필요한 나무 토막의 개수=$ \\frac{120}{6} \\times \\frac{120}{8} \\times \\frac{120}{10} $  $=20 \\times 15 \\times 12$  $=3600[$ 개 $]$ 각 모서리의 길이의 공배수 중 가장 작은 수를 구한다.",$3600$개,111.수학 과목 문제생성 데이터,training
00041_42364,M1_1_01_00041_42364_A.png,각 모서리의 길이의 공배수 중 가장 작은 수를 구한다.,"$72$개 (만들려고 하는 정육면체의 한 모서리의 길이 $ )=(20,15,10 $ 의 최소공배수 $ )=60(\\mathrm{~cm}) $ \\[ \\begin{array}{l} \\therefore \\text { (필요한 벽돌의 개수) }=\\frac{60}{20} \\times \\frac{60}{15} \\times \\frac{60}{10} \\\\ =3 \\times 4 \\times 6 \\\\ =72[\\text { 개 }) \\end{array} \\]",111.수학 과목 문제생성 데이터,training
00041_42365,M1_1_01_00041_42365_A.png,"$(만들려고 하는 정육면체의 한 모서리의 길이)  =(4,6,2  의 최소공배수)  =12(\\mathrm{~cm}) $ $ \\therefore  (필요한 블럭의 개수)  =\\frac{12}{4} \\times \\frac{12}{6} \\times \\frac{12}{2} $ $ \\begin{array}{l} =3 \\times 2 \\times 6 \\\\ =36(\\text { 개 }) \\end{array} $ 각 모서리의 길이의 공배수 중 가장 작은 수를 구한다.",$36$개,111.수학 과목 문제생성 데이터,training
00041_42366,M1_1_01_00041_42366_A.png,"구하는 수를 $x$라고 하면 $x+2$는 $5, 6, 8$의 최소공배수이다.$ (5,6,8 $ 의 최소공배수 $ )=120 $ 이므로 $ x+2=120  \\therefore x=118 $ 세 자연수 $5, 6, 8$로 나누어떨어지는 수를 생각한다.",$118$,111.수학 과목 문제생성 데이터,training
00041_42367,M1_1_01_00041_42367_A.png,"구하는 수를 $x$라고 하면 $x+1$은 $4, 5, 6$의 최소공배수이다.($4, 5, 6$의 최소공배수)=$60$이므로$x+1=60 \\therefore x=59$ 세 자연수 $4, 5, 6$으로 나누어떨어지는 수를 생각한다.",$59$,111.수학 과목 문제생성 데이터,training
00041_42368,M1_1_01_00041_42368_A.png,"구하는 수를 $x$라고 하면 $x+2$는 $3,4,5$의 최소공배수이다.($3,4,5$의 최소공배수)=$60$이므로 $x+2=60 \\therefore x=58$ 세 자연수 $3,4,5$로 나누어떨어지는 수를 생각한다.",$58$,111.수학 과목 문제생성 데이터,training
00041_42369,M1_1_01_00041_42369_A.png,$ 30=2 \\times 3 \\times 5 $ 이므로 구하는 자연수는 100 이하의 자연수 중 $2$ 의 배수도 $3$ 의 배수도 $5$ 의 배수도 아닌 수이다. $ \\therefore( $ 구하는 개수) $ =100-(100 $ 이하의 2 의 배수의 개수 $ ) $ $ -(100 $ 이하의 3 의 배수 중 홀수의 개수 $ ) $ $ -(100 $ 이하의 5 의 배수 중 15 의 배수가 아닌 홀수의 개수 $ ) $ $ =100-50-17-7 $ $ =26 $ (개) 소인수분해해서 생각한다.,$26$개,111.수학 과목 문제생성 데이터,training
00041_42370,M1_1_01_00041_42370_A.png,$ 70=2 \\times 5 \\times 7 $이므로 구하는 자연수는 $50$ 이하의 자연수 중 $2$의 배수도 $5$의 배수도 $7$의 배수도 아닌 수이다. $ \\therefore $ (구하는 개수) $=50 -(50 $ 이하의 5 의 배수 중 홀수의 개수 $ ) $ $ -(50 $ 이하의 7 의 배수 중 35 의 배수가 아닌 홀수의 개수) $ =50-25-5-3   =17 $ (개)  소인수분해하여 생각한다.,$17$개,111.수학 과목 문제생성 데이터,training
00041_45755,M1_1_01_00041_45755_A.png,"같은 수나 문자를 거듭하여 곱한 것을 거듭제곱이라 하고, 곱한 수나 문자를 밑, 곱한 횟수를 지수라 한다.즉,$ 5^{3}=5 \\times 5 \\times 5 $이고, 밑은 $5$, 지수는 $3$이다. $ 2^{5}=2 \\times 2 \\times 2 \\times 2 \\times 2 $이고 밑은 $2$, 지수는 $5$이다.",⑤,111.수학 과목 문제생성 데이터,training
00041_45757,M1_1_01_00041_45757_A.png,"$1$ 과 자기 자신만을 약수로 갖는 수는 다음과 같다. $2(1, 2), 13(1, 13), 19(1, 19), 23(1, 23), 29(1, 29)$ 즉, 소수는 $5$ 개이다.  소수는 $1$ 과 자기 자신만을 약수로 가지는 수이다.",$5$ 개,111.수학 과목 문제생성 데이터,training
00041_45758,M1_1_01_00041_45758_A.png,소수는 $ 1 $과 자기 자신만을 약수로 가지는 수이다.,"$ 2,3,5,7,11,13 $  $ 1 $에서 $ 15 $까지 약수를 구해 보면 $ 1 \\Rightarrow 1 $ $ 2 \\Rightarrow 1 \\times 2 \\Rightarrow 1,2 $ $ 3 \\Rightarrow 1 \\times 3 \\Rightarrow 1,3 $ $ 4 \\Rightarrow 1 \\times 4,2 \\times 2 \\Rightarrow 1,2,4 $ $ 5 \\Rightarrow 1 \\times 5 \\Rightarrow 1,5 $ $ 6 \\Rightarrow 1 \\times 6,2 \\times 3 \\Rightarrow 1,2,3,6 $ $ 7 \\Rightarrow 1 \\times 7 \\Rightarrow 1,7 $ $ 8 \\Rightarrow 1 \\times 8,2 \\times 4 \\Rightarrow 1,2,4,8 $ $ 9 \\Rightarrow 1 \\times 9,3 \\times 3 \\Rightarrow 1,3,9 $ $ 10 \\Rightarrow 1 \\times 10,2 \\times 5 \\Rightarrow 1,2,5,10 $ $ 11 \\Rightarrow 1 \\times 11 \\Rightarrow 1,11 $ $ 12 \\Rightarrow 1 \\times 12,2 \\times 6,3 \\times 4 \\Rightarrow 1,2,3,4,6,12 $ $ 13 \\Rightarrow 1 \\times 13 \\Rightarrow 1,13 $ $ 14 \\Rightarrow 1 \\times 14,  2 \\times 7 \\Rightarrow 1,2,7,14 $ $ 15 \\Rightarrow 1 \\times 15,3 \\times 5 \\Rightarrow 1,3,5,15 $ 따라서, 소수는 $ 2,3,5,7,11,13 $이다.",111.수학 과목 문제생성 데이터,training
00041_45759,M1_1_01_00041_45759_A.png,소인수분해란 자연수를 소수들만의 곱으로 나타낸 것이다.④ $ 60=2^{2} \\times 15 \\Rightarrow 15 $가 소인수가 아니므로 바른 표현이 아니다. $ 60=2^{2} \\times 3 \\times 5 $로 표현해야 한다. $12$를 소인수분해하면 $ 12=2^{2} \\times 3 $ 이다. $ 12=4 \\times 3 $ 에서 $4$는 소수가 아니다.,④,111.수학 과목 문제생성 데이터,training
00041_45760,M1_1_01_00041_45760_A.png,소인수분해란 자연수를 소수들만의 곱으로 나타낸 것이다. ① $ 16=2 \\times 2 \\times 2 \\times 2=2^{4} $ ② $ 40=2 \\times 2 \\times 2 \\times 5=2^{3} \\times 5 $ ③ $ 48=2 \\times 2 \\times 2 \\times 2 \\times 3=2^{4} \\times 3 $ ⑤ $ 100=2 \\times 2 \\times 5 \\times 5=2^{2} \\times 5^{2} $  $12$를 소인수분해하면   $\\Rightarrow  12=2^{2} \\times 3 $,④,111.수학 과목 문제생성 데이터,training
00041_45761,M1_1_01_00041_45761_A.png,"$120$ 을 소인수분해하면 $ 120=2^{3} \\times 3 \\times 5 $ 이다. 따라서, 소인수는 $ 2,3,5 $ 이다. 소인수분해는 자연수를 소수들만의 곱으로 나타내는 것이고, 이때 곱해지는 소수들을 소인수라 한다.",①,111.수학 과목 문제생성 데이터,training
00041_45762,M1_1_01_00041_45762_A.png,"$90$ 을 소인수분해하면 $ 90=2 \\times 3^{2} \\times 5 $ 이다. 따라서, $90$ 의 소인수는 $ 2,3,5 $ 이다. 소인수부해는 자연수를 소수들만의 곱으로 나타내는 것이고 이때 곱해지느 소수들을 소인수라 핟다.",(1),111.수학 과목 문제생성 데이터,training
00041_45763,M1_1_01_00041_45763_A.png,<table border>   <tbody>     <tr>       <td>$\\times$</td>       <td>$1$</td>       <td>$2$</td>       <td>$2^2$</td>       <td>$2^3$</td>     </tr>     <tr>       <td>$1$</td>       <td>$1\\times1=1$</td>       <td>$1\\times2=2$</td>       <td>$1\\times2^2=4$</td>       <td>$1\\times2^3=8$</td>     </tr>     <tr>       <td>$3$</td>       <td>$3\\times1=3$</td>       <td>$3\\times2=6$</td>       <td>$3\\times2^2=12$</td>       <td>$3\\times2^3 =24$</td>     </tr> </tbody> </table> $24=2^3\\times3$이 되므로 $24$의 약수는 ($2^3$의 약수)× ($3$의 약수)와 같다.,"<table border>   <tbody>     <tr>       <td>$ \\times $</td>       <td>$1$</td>       <td>$2$</td>       <td>$2^2$</td>       <td>$2^3$</td>     </tr>     <tr>       <td>$1$</td>       <td>$1$</td>       <td>$2$</td>       <td>$4$</td>       <td>$8$</td>     </tr>     <tr>       <td>$3$</td>       <td>$3$</td>       <td>$6$</td>       <td>$12$</td>       <td>24</td>     </tr> </tbody> </table>약수 : $1, 2, 3, 4, 6, 8, 12, 24$",111.수학 과목 문제생성 데이터,training
